title,x,y,lat,lng
ตลาดเงินวิจิตร,661458.6737,1517752.855,13.724462885532365,100.49320225327912
ตลาดวงเวียนใหญ่ตอนใต้,661483.4375,1517836.733,13.725219683545147,100.49343601598927
ตลาดท่าดินแดง,662447.4739,1518785.012,13.733737179137155,100.50240406079742
ตลาดท่าเรือคลองเตย 3,668344.4743,1516984.526,13.717124944314241,100.55682141842352
ตลาดใหม่จอมทอง,659067.904,1514925.854,13.699041687148231,100.47093803442922
ตลาดเสริมเพิ่มพูน,674094.1284,1541592.525,13.939204433004347,100.61150841408364
ตลาดสุทธิสาร,669287.7109,1524921.273,13.788808377916393,100.56601893284532
ตลาดศรีวณิช,667103.4533,1522071.29,13.763175620248896,100.5456490470883
ตลาดศรีย่าน,663452.3014,1524449.409,13.784880979718123,100.512023790358
ตลาดราชวัตร,664745.3527,1523693.458,13.777974180886496,100.523937933445
